   -1.1957464548845097E-01   -4.6216130761251421E-16
    4.4794699072158844E-01    4.3956116712115022E-16
   -2.0127895953552136E-01   -1.3852224771657591E-16
    6.1154990715604686E-02    1.1812463331563372E-16
   -1.6999157600757091E-02    1.4645913301811588E-16
    4.4167284104119986E-03   -1.1077213554202547E-16
   -1.1022249620460066E-03    2.8265778762614349E-16
    2.6812858363728869E-04   -4.0272116141047891E-16
   -6.3794879762300681E-05   -6.6015269424474151E-17
    1.4971655997548015E-05   -1.8875470758940168E-16
   -3.4660991451223915E-06    2.0406088293164743E-17
    7.9549297954293541E-07   -8.1368812161666946E-18
   -1.8089706865187972E-07    1.5324275797374440E-16
    4.0894286197016966E-08    8.8329956692460489E-17
   -9.1822208323690233E-09    1.7307794874929189E-16
    2.0532572431879749E-09   -5.0809446537966941E-16
   -4.5668692612702811E-10    1.7764365259898303E-16
    1.0128224143963765E-10    2.8333307659425579E-16
   -2.2362883785757082E-11   -4.6645602903934779E-16
    4.9267793642251177E-12    1.3271070742716584E-16
   -1.0809198277377452E-12    1.9981966543806262E-17
    2.3681366958022657E-13    5.1137422040546522E-18
   -5.1375348199807571E-14   -7.1824798634071701E-17
    1.1163898160685926E-14    7.6447364101804633E-17
   -2.4366892731536461E-15    7.9136455365673958E-17
    6.5938616167492215E-16   -5.0254182583187474E-17
   -6.1486195426100776E-16   -9.9237069533405127E-17
   -2.0768366587799167E-16    2.6495956366477889E-17
    3.3901339536350641E-16   -2.6842856639992865E-16
    1.3995301970635046E-16    2.5009990104767037E-16
    3.6597799546268132E-16    9.9294540272088557E-17
   -4.4630679101929322E-16   -2.0282846803564285E-16
   -2.6641062409144938E-16    3.4942632067425728E-16
    4.7187680028939360E-16   -1.7449712791103353E-16
   -7.8943219272879332E-16   -6.6190324638153299E-17
    9.7634060877480937E-16    4.7117776768078986E-16
   -7.5061880761600828E-16   -3.8841646831692256E-16
    8.0687897121173433E-16    5.8923374341152802E-17
   -6.4297260664725822E-16   -4.8043897154159189E-17
    2.2622410707917658E-16   -2.4238106813748728E-16
    2.9108702286354162E-16   -3.7227844912263456E-16
   -2.6646919023719407E-16    2.0648989289700768E-16
    2.0766234515998095E-16   -2.8238443037979862E-16
    1.4090461751936598E-16    3.9903022433735044E-16
    2.2573754581158951E-16   -1.3751342845870178E-16
    1.0570461171055243E-16   -2.4417870791628734E-19
   -3.6006042680048726E-16    1.0862347452185831E-16
    6.8359703444756095E-16    1.5321806426888793E-16
   -3.5505206603907644E-16   -3.6502128197462572E-16
    1.3263037932051668E-16    6.1799835020625514E-17
   -5.1046059274674465E-16   -2.8038006421406145E-16
    4.6486426712350789E-16    3.3205259856165584E-17
   -3.5430007129806564E-16   -4.0435608500718094E-16
    7.5363142501777148E-16    3.0440566700952671E-16
   -6.4364091659758866E-16   -8.9235506527079768E-17
    2.9485500002656823E-16   -2.9862745023039476E-17
   -4.3076387213025682E-16    1.8659638976855758E-16
   -1.9241210459426061E-16   -5.0511350828989745E-17
    6.0426405421536033E-16    1.5561403737279654E-16
   -6.2405176712051810E-16   -5.6690140523444329E-16
    3.9018434640205103E-16    5.4212149271367141E-16
   -1.0523559711430056E-16   -6.4593376668697267E-16
    3.5449551242783664E-16    4.9535316542704687E-16
    8.9508678439919316E-18   -4.0956798163315722E-16
    2.1735918628573167E-16    3.7901191715832336E-16
    1.9210151353692544E-16   -2.6618235761271751E-16
    1.6275879410626573E-16    4.3529296535140857E-16
    1.7680946032103346E-16   -5.1363919226705041E-16
    7.5369311951452263E-16    3.6401162991984757E-16
   -1.3599633812069918E-15   -2.0497296995263626E-17
    1.0010195163753979E-15    5.8899978528619841E-17
   -8.2682098127913787E-16    4.5508596422028693E-16
    7.0124426263643315E-16   -5.0683196144027979E-16
   -3.8711995506017882E-16    4.5870828314859407E-16
   -5.1131052227132157E-16   -4.9835415352957968E-16
   -2.1582413586295513E-16    6.4593181823074167E-16
    1.1288798178280313E-16   -7.7305157397831875E-16
    1.9199327781455086E-16    4.8521090726226009E-16
   -5.8257507279591500E-18   -8.4876120498415170E-17
   -1.0521100294255254E-16    1.2059669902453580E-17
    2.8597839176981295E-16   -8.6071967683973532E-17
   -9.0553891311211496E-16    2.2017582497166870E-16
    6.7282415946252747E-16   -5.6610578640180779E-17
   -6.8680199723469491E-16   -3.6704917842622158E-16
    1.0050929569757842E-15    1.9076090538463290E-16
   -8.5497717684456975E-16    1.3772018691455527E-16
