   -1.8207510374772060E+00    1.8346531812381506E-16
   -1.8207857289438456E+00    9.1400544457565982E-03
   -1.8208897599711102E+00    1.8284350331782388E-02
   -1.8210630003917561E+00    2.7437129372050985E-02
   -1.8213052330961992E+00    3.6602633823695011E-02
   -1.8216161537862903E+00    4.5785106747966590E-02
   -1.8219953706306475E+00    5.4988792258423062E-02
   -1.8224424038216624E+00    6.4217935752047164E-02
   -1.8229566850342349E+00    7.3476784118956889E-02
   -1.8235375567864229E+00    8.2769585926344161E-02
   -1.8241842717020844E+00    9.2100591572194856E-02
   -1.8248959916757914E+00    1.0147405340430522E-01
   -1.8256717869402090E+00    1.1089422580003901E-01
   -1.8265106350362270E+00    1.2036536520217413E-01
   -1.8274114196862010E+00    1.2989173010612129E-01
   -1.8283729295707090E+00    1.3947758099368932E-01
   -1.8293938570092683E+00    1.4912718020847429E-01
   -1.8304727965456298E+00    1.5884479176784794E-01
   -1.8316082434382097E+00    1.6863468110637517E-01
   -1.8327985920564851E+00    1.7850111474541278E-01
   -1.8340421341841608E+00    1.8844835988346020E-01
   -1.8353370572301293E+00    1.9848068390173212E-01
   -1.8366814423482805E+00    2.0860235377925784E-01
   -1.8380732624675435E+00    2.1881763541168409E-01
   -1.8395103802335107E+00    2.2913079282777807E-01
   -1.8409905458632887E+00    2.3954608729748120E-01
   -1.8425113949154941E+00    2.5006777632522847E-01
   -1.8440704459773021E+00    2.6070011252201836E-01
   -1.8456650982710030E+00    2.7144734234963547E-01
   -1.8472926291824681E+00    2.8231370473017126E-01
   -1.8489501917145148E+00    2.9330342951391131E-01
   -1.8506348118681630E+00    3.0442073579839524E-01
   -1.8523433859554239E+00    3.1566983009139182E-01
   -1.8540726778472643E+00    3.2705490431025264E-01
   -1.8558193161611207E+00    3.3858013361007683E-01
   -1.8575797913925036E+00    3.5024967403287588E-01
   -1.8593504529957228E+00    3.6206765996981027E-01
   -1.8611275064192963E+00    3.7403820142845928E-01
   -1.8629070101020477E+00    3.8616538109695625E-01
   -1.8646848724363980E+00    3.9845325119668712E-01
   -1.8664568487059989E+00    4.1090583011521686E-01
   -1.8682185380053085E+00    4.2352709881096923E-01
   -1.8699653801495320E+00    4.3632099698122873E-01
   -1.8716926525837734E+00    4.4929141898490260E-01
   -1.8733954673011493E+00    4.6244220951159720E-01
   -1.8750687677801690E+00    4.7577715898851042E-01
   -1.8767073259526017E+00    4.8929999871678148E-01
   -1.8783057392136644E+00    5.0301439572899509E-01
   -1.8798584274874257E+00    5.1692394735975755E-01
   -1.8813596303609104E+00    5.3103217552138138E-01
   -1.8828034043015440E+00    5.4534252067705258E-01
   -1.8841836199733191E+00    5.5985833550409747E-01
   -1.8854939596681028E+00    5.7458287824038823E-01
   -1.8867279148694915E+00    5.8951930570730982E-01
   -1.8878787839675781E+00    6.0467066600325914E-01
   -1.8889396701440988E+00    6.2003989086222022E-01
   -1.8899034794484291E+00    6.3562978767261336E-01
   -1.8907629190859634E+00    6.5144303115236457E-01
   -1.8915104959415521E+00    6.6748215467700867E-01
   -1.8921385153616701E+00    6.8374954125855347E-01
   -1.8926390802201480E+00    7.0024741417390801E-01
   -1.8930040902933714E+00    7.1697782724280457E-01
   -1.8932252419718405E+00    7.3394265475642129E-01
   -1.8932940283361659E+00    7.5114358105932999E-01
   -1.8932017396264580E+00    7.6858208978886156E-01
   -1.8929394641351733E+00    7.8625945277767961E-01
   -1.8924980895542680E+00    8.0417671862705220E-01
   -1.8918683048085256E+00    8.2233470096034100E-01
   -1.8910406024076269E+00    8.4073396636818221E-01
   -1.8900052813502284E+00    8.5937482205904259E-01
   -1.8887524506140123E+00    8.7825730323127316E-01
   -1.8872720332660873E+00    8.9738116018514880E-01
   -1.8855537712284989E+00    9.1674584519607183E-01
   -1.8835872307338106E+00    9.3635049917290103E-01
   -1.8813618085058588E+00    9.5619393812826414E-01
   -1.8788667387004634E+00    9.7627463949076232E-01
   -1.8760911006407375E+00    9.9659072829213413E-01
   -1.8730238273809616E+00    1.0171399632658089E+00
   -1.8696537151322090E+00    1.0379197228965646E+00
   -1.8659694335818666E+00    1.0589269914646309E+00
   -1.8619595371378641E+00    1.0801583451311081E+00
   -1.8576124771267155E+00    1.1016099381151871E+00
   -1.8529166149726202E+00    1.1232774890174280E+00
   -1.8478602363824477E+00    1.1451562673469802E+00
   -1.8424315665588871E+00    1.1672410803144633E+00
   -1.8366187864609118E+00    1.1895262599557443E+00
   -1.8304100501273581E+00    1.2120056506556491E+00
   -1.8237935030755776E+00    1.2346725971440480E+00
   -1.8167573017828653E+00    1.2575199330401887E+00
   -1.8092896342537310E+00    1.2805399700244040E+00
   -1.8013787416710370E+00    1.3037244877192449E+00
   -1.7930129411234654E+00    1.3270647243650571E+00
   -1.7841806493958776E+00    1.3505513683770747E+00
   -1.7748704078028184E+00    1.3741745508737200E+00
   -1.7650709080386411E+00    1.3979238392670135E+00
   -1.7547710190105803E+00    1.4217882320075463E+00
   -1.7439598146136868E+00    1.4457561545770825E+00
   -1.7326266023986270E+00    1.4698154568220623E+00
   -1.7207609530752905E+00    1.4939534117207762E+00
