  8.4485356524970712E-01  5.3499761988709715E-01
  8.3822470555483797E-01  5.4532498842204646E-01
  8.3146961230254524E-01  5.5557023301960218E-01
  8.2458930278502529E-01  5.6573181078361312E-01
  8.1758481315158371E-01  5.7580819141784534E-01
  8.1045719825259477E-01  5.8579785745643886E-01
  8.0320753148064494E-01  5.9569930449243336E-01
  7.9583690460888357E-01  6.0551104140432555E-01
  7.8834642762660634E-01  6.1523159058062682E-01
  7.8073722857209449E-01  6.2485948814238634E-01
  7.7301045336273699E-01  6.3439328416364549E-01
  7.6516726562245896E-01  6.4383154288979139E-01
  7.5720884650648457E-01  6.5317284295377676E-01
  7.4913639452345937E-01  6.6241577759017178E-01
  7.4095112535495922E-01  6.7155895484701833E-01
  7.3265427167241282E-01  6.8060099779545302E-01
  7.2424708295146700E-01  6.8954054473706683E-01
  7.1573082528381859E-01  6.9837624940897292E-01
  7.0710678118654757E-01  7.0710678118654746E-01
  6.9837624940897292E-01  7.1573082528381859E-01
  6.8954054473706694E-01  7.2424708295146689E-01
  6.8060099779545313E-01  7.3265427167241270E-01
  6.7155895484701844E-01  7.4095112535495899E-01
  6.6241577759017178E-01  7.4913639452345926E-01
  6.5317284295377687E-01  7.5720884650648446E-01
  6.4383154288979150E-01  7.6516726562245885E-01
  6.3439328416364560E-01  7.7301045336273688E-01
  6.2485948814238645E-01  7.8073722857209438E-01
  6.1523159058062693E-01  7.8834642762660623E-01
  6.0551104140432555E-01  7.9583690460888346E-01
  5.9569930449243347E-01  8.0320753148064483E-01
  5.8579785745643886E-01  8.1045719825259477E-01
  5.7580819141784545E-01  8.1758481315158371E-01
  5.6573181078361323E-01  8.2458930278502529E-01
  5.5557023301960229E-01  8.3146961230254512E-01
  5.4532498842204657E-01  8.3822470555483797E-01
  5.3499761988709738E-01  8.4485356524970701E-01
  5.2458968267846895E-01  8.5135519310526520E-01
  5.1410274419322177E-01  8.5772861000027212E-01
  5.0353838372571758E-01  8.6397285612158670E-01
  4.9289819222978415E-01  8.7008699110871135E-01
  4.8218377207912289E-01  8.7607009419540649E-01
  4.7139673682599781E-01  8.8192126434835494E-01
  4.6053871095824001E-01  8.8763962040285393E-01
  4.4961132965460660E-01  8.9322430119551532E-01
  4.3861623853852771E-01  8.9867446569395382E-01
  4.2755509343028220E-01  9.0398929312344334E-01
  4.1642956009763732E-01  9.0916798309052238E-01
  4.0524131400498981E-01  9.1420975570353069E-01
  3.9399204006104810E-01  9.1911385169005777E-01
  3.8268343236508984E-01  9.2387953251128674E-01
  3.7131719395183760E-01  9.2850608047321548E-01
  3.5989503653498828E-01  9.3299279883473885E-01
  3.4841868024943451E-01  9.3733901191257496E-01
  3.3688985339222005E-01  9.4154406518302081E-01
  3.2531029216226298E-01  9.4560732538052128E-01
  3.1368174039889152E-01  9.4952818059303667E-01
  3.0200594931922820E-01  9.5330604035419375E-01
  2.9028467725446228E-01  9.5694033573220894E-01
  2.7851968938505306E-01  9.6043051941556579E-01
  2.6671275747489842E-01  9.6377606579543984E-01
  2.5486565960451463E-01  9.6697647104485207E-01
  2.4298017990326398E-01  9.7003125319454397E-01
  2.3105810828067125E-01  9.7293995220556007E-01
  2.1910124015686977E-01  9.7570213003852857E-01
  2.0711137619221856E-01  9.7831737071962765E-01
  1.9509032201612830E-01  9.8078528040323043E-01
  1.8303988795514103E-01  9.8310548743121629E-01
  1.7096188876030136E-01  9.8527764238894122E-01
  1.5885814333386139E-01  9.8730141815785843E-01
  1.4673047445536175E-01  9.8917650996478101E-01
  1.3458070850712622E-01  9.9090263542778001E-01
  1.2241067519921628E-01  9.9247953459870997E-01
  1.1022220729388318E-01  9.9390697000235606E-01
  9.8017140329560770E-02  9.9518472667219682E-01
  8.5797312344439880E-02  9.9631261218277800E-01
  7.3564563599667454E-02  9.9729045667869021E-01
  6.1320736302208655E-02  9.9811811290014918E-01
  4.9067674327418133E-02  9.9879545620517241E-01
  3.6807222941358991E-02  9.9932238458834954E-01
  2.4541228522912267E-02  9.9969881869620425E-01
  1.2271538285719944E-02  9.9992470183914450E-01
  6.1232339957367660E-17  1.0000000000000000E+00
 -1.2271538285719823E-02  9.9992470183914450E-01
 -2.4541228522912142E-02  9.9969881869620425E-01
 -3.6807222941358866E-02  9.9932238458834954E-01
 -4.9067674327418008E-02  9.9879545620517241E-01
 -6.1320736302208530E-02  9.9811811290014918E-01
 -7.3564563599667343E-02  9.9729045667869021E-01
 -8.5797312344439769E-02  9.9631261218277800E-01
 -9.8017140329560659E-02  9.9518472667219693E-01
 -1.1022220729388307E-01  9.9390697000235606E-01
 -1.2241067519921617E-01  9.9247953459870997E-01
 -1.3458070850712611E-01  9.9090263542778001E-01
 -1.4673047445536164E-01  9.8917650996478101E-01
 -1.5885814333386128E-01  9.8730141815785843E-01
 -1.7096188876030124E-01  9.8527764238894122E-01
 -1.8303988795514095E-01  9.8310548743121629E-01
 -1.9509032201612819E-01  9.8078528040323043E-01
 -2.0711137619221845E-01  9.7831737071962765E-01
 -2.1910124015686966E-01  9.7570213003852857E-01
 -2.3105810828067117E-01  9.7293995220556018E-01
 -2.4298017990326387E-01  9.7003125319454397E-01
 -2.5486565960451452E-01  9.6697647104485207E-01
 -2.6671275747489831E-01  9.6377606579543984E-01
 -2.7851968938505295E-01  9.6043051941556590E-01
 -2.9028467725446222E-01  9.5694033573220894E-01
 -3.0200594931922808E-01  9.5330604035419386E-01
 -3.1368174039889146E-01  9.4952818059303667E-01
 -3.2531029216226287E-01  9.4560732538052139E-01
 -3.3688985339221994E-01  9.4154406518302081E-01
 -3.4841868024943440E-01  9.3733901191257496E-01
 -3.5989503653498817E-01  9.3299279883473885E-01
 -3.7131719395183754E-01  9.2850608047321559E-01
 -3.8268343236508973E-01  9.2387953251128674E-01
 -3.9399204006104799E-01  9.1911385169005777E-01
 -4.0524131400498975E-01  9.1420975570353069E-01
 -4.1642956009763699E-01  9.0916798309052249E-01
 -4.2755509343028186E-01  9.0398929312344345E-01
 -4.3861623853852738E-01  8.9867446569395393E-01
 -4.4961132965460671E-01  8.9322430119551521E-01
 -4.6053871095824012E-01  8.8763962040285393E-01
 -4.7139673682599770E-01  8.8192126434835505E-01
 -4.8218377207912272E-01  8.7607009419540660E-01
 -4.9289819222978393E-01  8.7008699110871146E-01
 -5.0353838372571746E-01  8.6397285612158681E-01
 -5.1410274419322155E-01  8.5772861000027212E-01
 -5.2458968267846873E-01  8.5135519310526520E-01
 -5.3499761988709693E-01  8.4485356524970723E-01
 -5.4532498842204613E-01  8.3822470555483819E-01
 -5.5557023301960196E-01  8.3146961230254546E-01
 -5.6573181078361323E-01  8.2458930278502529E-01
 -5.7580819141784534E-01  8.1758481315158371E-01
 -5.8579785745643886E-01  8.1045719825259477E-01
 -5.9569930449243325E-01  8.0320753148064494E-01
 -6.0551104140432543E-01  7.9583690460888357E-01
 -6.1523159058062671E-01  7.8834642762660634E-01
 -6.2485948814238623E-01  7.8073722857209460E-01
 -6.3439328416364527E-01  7.7301045336273710E-01
 -6.4383154288979128E-01  7.6516726562245907E-01
 -6.5317284295377653E-01  7.5720884650648479E-01
 -6.6241577759017178E-01  7.4913639452345926E-01
 -6.7155895484701844E-01  7.4095112535495899E-01
 -6.8060099779545302E-01  7.3265427167241282E-01
 -6.8954054473706683E-01  7.2424708295146700E-01
 -6.9837624940897280E-01  7.1573082528381871E-01
 -7.0710678118654746E-01  7.0710678118654757E-01
 -7.1573082528381859E-01  6.9837624940897292E-01
 -7.2424708295146689E-01  6.8954054473706705E-01
 -7.3265427167241270E-01  6.8060099779545324E-01
 -7.4095112535495888E-01  6.7155895484701855E-01
 -7.4913639452345904E-01  6.6241577759017201E-01
 -7.5720884650648468E-01  6.5317284295377664E-01
 -7.6516726562245896E-01  6.4383154288979139E-01
 -7.7301045336273699E-01  6.3439328416364549E-01
 -7.8073722857209449E-01  6.2485948814238634E-01
 -7.8834642762660623E-01  6.1523159058062693E-01
 -7.9583690460888346E-01  6.0551104140432555E-01
 -8.0320753148064483E-01  5.9569930449243347E-01
 -8.1045719825259466E-01  5.8579785745643898E-01
 -8.1758481315158360E-01  5.7580819141784545E-01
 -8.2458930278502507E-01  5.6573181078361345E-01
 -8.3146961230254535E-01  5.5557023301960218E-01
 -8.3822470555483808E-01  5.4532498842204635E-01
 -8.4485356524970712E-01  5.3499761988709715E-01
 -8.5135519310526520E-01  5.2458968267846895E-01
 -8.5772861000027212E-01  5.1410274419322177E-01
 -8.6397285612158670E-01  5.0353838372571758E-01
 -8.7008699110871135E-01  4.9289819222978415E-01
 -8.7607009419540649E-01  4.8218377207912289E-01
 -8.8192126434835494E-01  4.7139673682599781E-01
 -8.8763962040285382E-01  4.6053871095824023E-01
 -8.9322430119551521E-01  4.4961132965460687E-01
 -8.9867446569395393E-01  4.3861623853852755E-01
 -9.0398929312344334E-01  4.2755509343028203E-01
 -9.0916798309052238E-01  4.1642956009763715E-01
 -9.1420975570353069E-01  4.0524131400498986E-01
 -9.1911385169005777E-01  3.9399204006104815E-01
 -9.2387953251128674E-01  3.8268343236508984E-01
 -9.2850608047321548E-01  3.7131719395183765E-01
 -9.3299279883473885E-01  3.5989503653498833E-01
 -9.3733901191257485E-01  3.4841868024943479E-01
 -9.4154406518302070E-01  3.3688985339222027E-01
 -9.4560732538052128E-01  3.2531029216226320E-01
 -9.4952818059303667E-01  3.1368174039889141E-01
 -9.5330604035419386E-01  3.0200594931922803E-01
 -9.5694033573220882E-01  2.9028467725446233E-01
 -9.6043051941556579E-01  2.7851968938505312E-01
 -9.6377606579543984E-01  2.6671275747489848E-01
 -9.6697647104485207E-01  2.5486565960451468E-01
 -9.7003125319454397E-01  2.4298017990326404E-01
 -9.7293995220556007E-01  2.3105810828067130E-01
 -9.7570213003852846E-01  2.1910124015687002E-01
 -9.7831737071962754E-01  2.0711137619221884E-01
 -9.8078528040323043E-01  1.9509032201612858E-01
 -9.8310548743121640E-01  1.8303988795514090E-01
 -9.8527764238894122E-01  1.7096188876030119E-01
 -9.8730141815785843E-01  1.5885814333386145E-01
 -9.8917650996478101E-01  1.4673047445536180E-01
 -9.9090263542778001E-01  1.3458070850712628E-01
 -9.9247953459870997E-01  1.2241067519921635E-01
 -9.9390697000235606E-01  1.1022220729388325E-01
 -9.9518472667219682E-01  9.8017140329560840E-02
 -9.9631261218277800E-01  8.5797312344440158E-02
 -9.9729045667869021E-01  7.3564563599667745E-02
 -9.9811811290014918E-01  6.1320736302208495E-02
 -9.9879545620517241E-01  4.9067674327417973E-02
 -9.9932238458834954E-01  3.6807222941358832E-02
 -9.9969881869620425E-01  2.4541228522912326E-02
 -9.9992470183914450E-01  1.2271538285720007E-02
 -1.0000000000000000E+00  1.2246467991473532E-16
 -9.9992470183914450E-01 -1.2271538285719761E-02
 -9.9969881869620425E-01 -2.4541228522912083E-02
 -9.9932238458834954E-01 -3.6807222941358582E-02
 -9.9879545620517241E-01 -4.9067674327417724E-02
 -9.9811811290014918E-01 -6.1320736302208245E-02
 -9.9729045667869021E-01 -7.3564563599667496E-02
 -9.9631261218277800E-01 -8.5797312344439922E-02
 -9.9518472667219693E-01 -9.8017140329560590E-02
 -9.9390697000235606E-01 -1.1022220729388300E-01
 -9.9247953459870997E-01 -1.2241067519921610E-01
 -9.9090263542778001E-01 -1.3458070850712606E-01
 -9.8917650996478101E-01 -1.4673047445536158E-01
 -9.8730141815785843E-01 -1.5885814333386122E-01
 -9.8527764238894133E-01 -1.7096188876030097E-01
 -9.8310548743121640E-01 -1.8303988795514067E-01
 -9.8078528040323043E-01 -1.9509032201612836E-01
 -9.7831737071962765E-01 -2.0711137619221862E-01
 -9.7570213003852857E-01 -2.1910124015686983E-01
 -9.7293995220556018E-01 -2.3105810828067111E-01
 -9.7003125319454397E-01 -2.4298017990326382E-01
 -9.6697647104485218E-01 -2.5486565960451446E-01
 -9.6377606579543995E-01 -2.6671275747489825E-01
 -9.6043051941556590E-01 -2.7851968938505289E-01
 -9.5694033573220894E-01 -2.9028467725446216E-01
 -9.5330604035419397E-01 -3.0200594931922781E-01
 -9.4952818059303679E-01 -3.1368174039889118E-01
 -9.4560732538052128E-01 -3.2531029216226304E-01
 -9.4154406518302081E-01 -3.3688985339222011E-01
 -9.3733901191257496E-01 -3.4841868024943456E-01
 -9.3299279883473896E-01 -3.5989503653498811E-01
 -9.2850608047321559E-01 -3.7131719395183749E-01
 -9.2387953251128674E-01 -3.8268343236508967E-01
 -9.1911385169005777E-01 -3.9399204006104793E-01
 -9.1420975570353069E-01 -4.0524131400498969E-01
 -9.0916798309052249E-01 -4.1642956009763693E-01
 -9.0398929312344345E-01 -4.2755509343028181E-01
 -8.9867446569395404E-01 -4.3861623853852733E-01
 -8.9322430119551532E-01 -4.4961132965460665E-01
 -8.8763962040285393E-01 -4.6053871095824006E-01
 -8.8192126434835505E-01 -4.7139673682599764E-01
 -8.7607009419540660E-01 -4.8218377207912272E-01
 -8.7008699110871146E-01 -4.9289819222978393E-01
 -8.6397285612158681E-01 -5.0353838372571746E-01
 -8.5772861000027212E-01 -5.1410274419322155E-01
 -8.5135519310526520E-01 -5.2458968267846873E-01
 -8.4485356524970723E-01 -5.3499761988709693E-01
 -8.3822470555483819E-01 -5.4532498842204613E-01
 -8.3146961230254546E-01 -5.5557023301960196E-01
 -8.2458930278502529E-01 -5.6573181078361323E-01
 -8.1758481315158371E-01 -5.7580819141784534E-01
 -8.1045719825259477E-01 -5.8579785745643886E-01
 -8.0320753148064494E-01 -5.9569930449243325E-01
 -7.9583690460888357E-01 -6.0551104140432543E-01
 -7.8834642762660634E-01 -6.1523159058062671E-01
 -7.8073722857209460E-01 -6.2485948814238623E-01
 -7.7301045336273710E-01 -6.3439328416364527E-01
 -7.6516726562245907E-01 -6.4383154288979128E-01
 -7.5720884650648479E-01 -6.5317284295377653E-01
 -7.4913639452345926E-01 -6.6241577759017178E-01
 -7.4095112535495899E-01 -6.7155895484701844E-01
 -7.3265427167241282E-01 -6.8060099779545302E-01
 -7.2424708295146700E-01 -6.8954054473706683E-01
 -7.1573082528381871E-01 -6.9837624940897280E-01
 -7.0710678118654768E-01 -7.0710678118654746E-01
 -6.9837624940897303E-01 -7.1573082528381848E-01
 -6.8954054473706716E-01 -7.2424708295146667E-01
 -6.8060099779545324E-01 -7.3265427167241259E-01
 -6.7155895484701866E-01 -7.4095112535495877E-01
 -6.6241577759017212E-01 -7.4913639452345904E-01
 -6.5317284295377709E-01 -7.5720884650648423E-01
 -6.4383154288979150E-01 -7.6516726562245885E-01
 -6.3439328416364593E-01 -7.7301045336273666E-01
 -6.2485948814238645E-01 -7.8073722857209438E-01
 -6.1523159058062737E-01 -7.8834642762660589E-01
 -6.0551104140432566E-01 -7.9583690460888334E-01
 -5.9569930449243325E-01 -8.0320753148064505E-01
 -5.8579785745643909E-01 -8.1045719825259466E-01
 -5.7580819141784523E-01 -8.1758481315158371E-01
 -5.6573181078361356E-01 -8.2458930278502507E-01
 -5.5557023301960218E-01 -8.3146961230254524E-01
 -5.4532498842204680E-01 -8.3822470555483775E-01
 -5.3499761988709726E-01 -8.4485356524970712E-01
 -5.2458968267846939E-01 -8.5135519310526486E-01
 -5.1410274419322188E-01 -8.5772861000027201E-01
 -5.0353838372571813E-01 -8.6397285612158647E-01
 -4.9289819222978426E-01 -8.7008699110871135E-01
 -4.8218377207912261E-01 -8.7607009419540671E-01
 -4.7139673682599786E-01 -8.8192126434835494E-01
 -4.6053871095823989E-01 -8.8763962040285405E-01
 -4.4961132965460693E-01 -8.9322430119551521E-01
 -4.3861623853852760E-01 -8.9867446569395382E-01
 -4.2755509343028247E-01 -9.0398929312344312E-01
 -4.1642956009763721E-01 -9.0916798309052238E-01
 -4.0524131400499036E-01 -9.1420975570353047E-01
 -3.9399204006104821E-01 -9.1911385169005766E-01
 -3.8268343236509034E-01 -9.2387953251128652E-01
 -3.7131719395183771E-01 -9.2850608047321548E-01
 -3.5989503653498794E-01 -9.3299279883473896E-01
 -3.4841868024943484E-01 -9.3733901191257485E-01
 -3.3688985339221994E-01 -9.4154406518302081E-01
 -3.2531029216226326E-01 -9.4560732538052117E-01
 -3.1368174039889146E-01 -9.4952818059303667E-01
 -3.0200594931922847E-01 -9.5330604035419375E-01
 -2.9028467725446239E-01 -9.5694033573220882E-01
 -2.7851968938505361E-01 -9.6043051941556568E-01
 -2.6671275747489853E-01 -9.6377606579543984E-01
 -2.5486565960451429E-01 -9.6697647104485218E-01
 -2.4298017990326412E-01 -9.7003125319454397E-01
 -2.3105810828067097E-01 -9.7293995220556018E-01
 -2.1910124015687010E-01 -9.7570213003852846E-01
 -2.0711137619221848E-01 -9.7831737071962765E-01
 -1.9509032201612866E-01 -9.8078528040323032E-01
 -1.8303988795514098E-01 -9.8310548743121629E-01
 -1.7096188876030172E-01 -9.8527764238894111E-01
 -1.5885814333386153E-01 -9.8730141815785832E-01
 -1.4673047445536233E-01 -9.8917650996478090E-01
 -1.3458070850712636E-01 -9.9090263542778001E-01
 -1.2241067519921596E-01 -9.9247953459871008E-01
 -1.1022220729388331E-01 -9.9390697000235606E-01
 -9.8017140329560451E-02 -9.9518472667219693E-01
 -8.5797312344440213E-02 -9.9631261218277800E-01
 -7.3564563599667357E-02 -9.9729045667869021E-01
 -6.1320736302208988E-02 -9.9811811290014918E-01
 -4.9067674327418029E-02 -9.9879545620517241E-01
 -3.6807222941359331E-02 -9.9932238458834943E-01
 -2.4541228522912389E-02 -9.9969881869620425E-01
 -1.2271538285720512E-02 -9.9992470183914450E-01
 -1.8369701987210297E-16 -1.0000000000000000E+00
  1.2271538285720144E-02 -9.9992470183914450E-01
  2.4541228522912021E-02 -9.9969881869620425E-01
  3.6807222941358970E-02 -9.9932238458834954E-01
  4.9067674327417668E-02 -9.9879545620517241E-01
  6.1320736302208634E-02 -9.9811811290014918E-01
  7.3564563599666996E-02 -9.9729045667869021E-01
  8.5797312344439866E-02 -9.9631261218277800E-01
  9.8017140329560090E-02 -9.9518472667219693E-01
  1.1022220729388295E-01 -9.9390697000235606E-01
  1.2241067519921560E-01 -9.9247953459871008E-01
  1.3458070850712597E-01 -9.9090263542778001E-01
  1.4673047445536194E-01 -9.8917650996478090E-01
  1.5885814333386114E-01 -9.8730141815785843E-01
  1.7096188876030133E-01 -9.8527764238894122E-01
  1.8303988795514059E-01 -9.8310548743121640E-01
  1.9509032201612828E-01 -9.8078528040323043E-01
  2.0711137619221809E-01 -9.7831737071962777E-01
  2.1910124015686974E-01 -9.7570213003852857E-01
  2.3105810828067058E-01 -9.7293995220556029E-01
  2.4298017990326376E-01 -9.7003125319454397E-01
  2.5486565960451396E-01 -9.6697647104485229E-01
  2.6671275747489820E-01 -9.6377606579543995E-01
  2.7851968938505328E-01 -9.6043051941556579E-01
  2.9028467725446211E-01 -9.5694033573220894E-01
  3.0200594931922820E-01 -9.5330604035419375E-01
  3.1368174039889113E-01 -9.4952818059303679E-01
  3.2531029216226298E-01 -9.4560732538052128E-01
  3.3688985339221961E-01 -9.4154406518302092E-01
  3.4841868024943451E-01 -9.3733901191257496E-01
  3.5989503653498767E-01 -9.3299279883473907E-01
  3.7131719395183743E-01 -9.2850608047321559E-01
  3.8268343236509000E-01 -9.2387953251128663E-01
  3.9399204006104793E-01 -9.1911385169005788E-01
  4.0524131400499003E-01 -9.1420975570353058E-01
  4.1642956009763687E-01 -9.0916798309052249E-01
  4.2755509343028220E-01 -9.0398929312344334E-01
  4.3861623853852727E-01 -8.9867446569395404E-01
  4.4961132965460660E-01 -8.9322430119551532E-01
  4.6053871095823962E-01 -8.8763962040285416E-01
  4.7139673682599759E-01 -8.8192126434835505E-01
  4.8218377207912222E-01 -8.7607009419540693E-01
  4.9289819222978387E-01 -8.7008699110871146E-01
  5.0353838372571769E-01 -8.6397285612158670E-01
  5.1410274419322144E-01 -8.5772861000027223E-01
  5.2458968267846895E-01 -8.5135519310526508E-01
  5.3499761988709693E-01 -8.4485356524970734E-01
  5.4532498842204646E-01 -8.3822470555483797E-01
  5.5557023301960184E-01 -8.3146961230254557E-01
  5.6573181078361312E-01 -8.2458930278502529E-01
  5.7580819141784489E-01 -8.1758481315158404E-01
  5.8579785745643875E-01 -8.1045719825259488E-01
  5.9569930449243280E-01 -8.0320753148064528E-01
  6.0551104140432532E-01 -7.9583690460888368E-01
  6.1523159058062693E-01 -7.8834642762660612E-01
  6.2485948814238612E-01 -7.8073722857209471E-01
  6.3439328416364560E-01 -7.7301045336273688E-01
  6.4383154288979116E-01 -7.6516726562245918E-01
  6.5317284295377676E-01 -7.5720884650648457E-01
  6.6241577759017145E-01 -7.4913639452345970E-01
  6.7155895484701833E-01 -7.4095112535495922E-01
  6.8060099779545269E-01 -7.3265427167241315E-01
  6.8954054473706683E-01 -7.2424708295146711E-01
  6.9837624940897236E-01 -7.1573082528381904E-01
  7.0710678118654746E-01 -7.0710678118654768E-01
  7.1573082528381882E-01 -6.9837624940897269E-01
  7.2424708295146667E-01 -6.8954054473706716E-01
  7.3265427167241293E-01 -6.8060099779545302E-01
  7.4095112535495877E-01 -6.7155895484701866E-01
  7.4913639452345937E-01 -6.6241577759017178E-01
  7.5720884650648423E-01 -6.5317284295377709E-01
  7.6516726562245885E-01 -6.4383154288979150E-01
  7.7301045336273666E-01 -6.3439328416364593E-01
  7.8073722857209438E-01 -6.2485948814238645E-01
  7.8834642762660589E-01 -6.1523159058062737E-01
  7.9583690460888334E-01 -6.0551104140432566E-01
  8.0320753148064505E-01 -5.9569930449243325E-01
  8.1045719825259466E-01 -5.8579785745643909E-01
  8.1758481315158371E-01 -5.7580819141784523E-01
  8.2458930278502507E-01 -5.6573181078361356E-01
  8.3146961230254524E-01 -5.5557023301960218E-01
  8.3822470555483775E-01 -5.4532498842204680E-01
  8.4485356524970712E-01 -5.3499761988709726E-01
  8.5135519310526486E-01 -5.2458968267846939E-01
  8.5772861000027201E-01 -5.1410274419322188E-01
  8.6397285612158647E-01 -5.0353838372571813E-01
  8.7008699110871135E-01 -4.9289819222978426E-01
  8.7607009419540671E-01 -4.8218377207912261E-01
  8.8192126434835494E-01 -4.7139673682599792E-01
  8.8763962040285405E-01 -4.6053871095823995E-01
  8.9322430119551510E-01 -4.4961132965460698E-01
  8.9867446569395382E-01 -4.3861623853852766E-01
  9.0398929312344312E-01 -4.2755509343028253E-01
  9.0916798309052238E-01 -4.1642956009763726E-01
  9.1420975570353047E-01 -4.0524131400499042E-01
  9.1911385169005766E-01 -3.9399204006104827E-01
  9.2387953251128652E-01 -3.8268343236509039E-01
  9.2850608047321548E-01 -3.7131719395183777E-01
  9.3299279883473896E-01 -3.5989503653498800E-01
  9.3733901191257485E-01 -3.4841868024943490E-01
  9.4154406518302081E-01 -3.3688985339222000E-01
  9.4560732538052117E-01 -3.2531029216226331E-01
  9.4952818059303667E-01 -3.1368174039889152E-01
  9.5330604035419364E-01 -3.0200594931922853E-01
  9.5694033573220882E-01 -2.9028467725446244E-01
  9.6043051941556568E-01 -2.7851968938505367E-01
  9.6377606579543984E-01 -2.6671275747489859E-01
  9.6697647104485218E-01 -2.5486565960451435E-01
  9.7003125319454397E-01 -2.4298017990326418E-01
  9.7293995220556018E-01 -2.3105810828067103E-01
  9.7570213003852846E-01 -2.1910124015687016E-01
  9.7831737071962765E-01 -2.0711137619221853E-01
  9.8078528040323032E-01 -1.9509032201612872E-01
  9.8310548743121629E-01 -1.8303988795514103E-01
  9.8527764238894111E-01 -1.7096188876030177E-01
  9.8730141815785832E-01 -1.5885814333386158E-01
  9.8917650996478090E-01 -1.4673047445536239E-01
  9.9090263542778001E-01 -1.3458070850712642E-01
  9.9247953459870997E-01 -1.2241067519921603E-01
  9.9390697000235606E-01 -1.1022220729388338E-01
  9.9518472667219693E-01 -9.8017140329560520E-02
  9.9631261218277800E-01 -8.5797312344440282E-02
  9.9729045667869021E-01 -7.3564563599667426E-02
  9.9811811290014918E-01 -6.1320736302209050E-02
  9.9879545620517241E-01 -4.9067674327418091E-02
  9.9932238458834943E-01 -3.6807222941359394E-02
  9.9969881869620425E-01 -2.4541228522912451E-02
  9.9992470183914450E-01 -1.2271538285720572E-02
