  1.0744504788905549E+000 -2.2204460492503131E-016
  1.0729709877327289E+000 -5.5511151231257827E-017
  1.0713618370228153E+000  5.5511151231257827E-017
  1.0696117370964113E+000 -1.1102230246251565E-016
  1.0677084200569149E+000  5.5511151231257827E-017
  1.0656385565854809E+000  0.0000000000000000E+000
  1.0633876659100017E+000  1.1102230246251565E-016
  1.0609400184184361E+000 -1.1102230246251565E-016
  1.0582785303719120E+000  1.1102230246251565E-016
  1.0553846501432096E+000  0.0000000000000000E+000
  1.0522382353770188E+000  5.5511151231257827E-017
  1.0488174204403318E+000  5.5511151231257827E-017
  1.0450984735052513E+000 -1.1102230246251565E-016
  1.0410556425832926E+000  3.0531133177191805E-016
  1.0366609898110470E+000  8.3266726846886741E-017
  1.0318842132732662E+000  2.7755575615628914E-017
  1.0266924556426678E+000  1.9428902930940239E-016
  1.0210500989179905E+000  1.6653345369377348E-016
  1.0149185445555702E+000  0.0000000000000000E+000
  1.0082559783176290E+000  5.5511151231257827E-017
  1.0010171192060691E+000  1.5265566588595902E-016
  9.9315295191773867E-001 -3.1225022567582528E-017
  9.8461044235056627E-001  2.8527840638428507E-017
  9.7533223581509876E-001 -1.2836953722228372E-016
  9.6525633776916364E-001 -1.3877787807814457E-017
  9.5431577710196491E-001  1.3877787807814457E-017
  9.4243825225641498E-001  1.1102230246251565E-016
  9.2954576080458962E-001  8.3266726846886741E-017
  9.1555421349205013E-001 -1.3877787807814457E-016
  9.0037303425486392E-001  0.0000000000000000E+000
  8.8390474830277477E-001  8.3266726846886741E-017
  8.6604456106878258E-001  0.0000000000000000E+000
  8.4667993166694289E-001 -1.1102230246251565E-016
  8.2569014549552311E-001 -1.1102230246251565E-016
  8.0294589179235032E-001  1.1102230246251565E-016
  7.7830885331503907E-001  2.2204460492503131E-016
  7.5163131690349927E-001 -8.3266726846886741E-017
  7.2275581550842483E-001  8.3266726846886741E-017
  6.9151481435963613E-001  8.3266726846886741E-017
  6.5773045632222116E-001  5.5511151231257827E-017
  6.2121438416314423E-001  1.1102230246251565E-016
  5.8176766043702655E-001 -8.3266726846886741E-017
  5.3918080899942133E-001  3.0531133177191805E-016
  4.9323400575915338E-001  5.5511151231257827E-017
  4.4369745016176521E-001  2.7755575615628914E-017
  3.9033195300557844E-001 -5.5511151231257827E-017
  3.3288978045418172E-001 -8.3266726846886741E-017
  2.7111579841269517E-001 -1.9428902930940239E-016
  2.0474896562489348E-001 -6.9388939039072284E-017
  1.3352422771657241E-001 -3.3306690738754696E-016
  5.7174867687977519E-002 -2.4633073358870661E-016
 -2.4564629296216348E-002 -2.0296264668928643E-016
 -1.1195513797706146E-001 -2.0816681711721685E-017
 -2.0524882395348187E-001 -1.1102230246251565E-016
 -3.0468438885450111E-001  2.2204460492503131E-016
 -4.1048158151670106E-001 -2.7755575615628914E-017
 -5.2283493728213504E-001 -3.3306690738754696E-016
 -6.4190672254654069E-001 -3.3306690738754696E-016
 -7.6781908220141515E-001 -1.1102230246251565E-016
 -9.0064541439733992E-001 -1.6653345369377348E-016
 -1.0404010307611629E+000 -3.3306690738754696E-016
 -1.1870332012590750E+000 -1.1102230246251565E-016
 -1.3404107314017994E+000  9.9920072216264089E-016
 -1.5003132750436083E+000  1.1102230246251565E-016
 -1.6664206475980905E+000  1.2212453270876722E-015
 -1.8383024702435291E+000  3.3306690738754696E-016
 -2.0154085428373665E+000 -2.2204460492503131E-016
 -2.1970604079703606E+000  2.2204460492503131E-016
 -2.3824446259514649E+000 -1.1102230246251565E-016
 -2.5706083245961207E+000 -4.4408920985006262E-016
 -2.7604576117652551E+000  5.5511151231257827E-016
 -2.9507594355216873E+000  1.1102230246251565E-016
 -3.1401474395386693E+000  1.1102230246251565E-016
 -3.3271322839182078E+000  3.3306690738754696E-016
 -3.5101167795668280E+000 -1.1102230246251565E-015
 -3.6874160162268086E+000 -2.2204460492503131E-016
 -3.8572824523856437E+000  5.5511151231257827E-016
 -4.0179356862780411E+000  0.0000000000000000E+000
 -4.1675963526260924E+000  1.1102230246251565E-016
 -4.3045233059841417E+000 -1.1102230246251565E-016
 -4.4270529789436051E+000 -1.1102230246251565E-016
 -4.5336395649840266E+000 -2.2204460492503131E-016
 -4.6228944949274862E+000 -2.2204460492503131E-016
 -4.6936235742511130E+000  2.2204460492503131E-016
 -4.7448601427076325E+000  1.1102230246251565E-016
 -4.7758927173547390E+000  2.7755575615628914E-017
 -4.7862857856654726E+000 -9.8607613152626476E-032
 -4.7758927173547390E+000 -4.1633363423443370E-017
 -4.7448601427076325E+000  1.1102230246251565E-016
 -4.6936235742511130E+000  1.6653345369377348E-016
 -4.6228944949274871E+000 -5.5511151231257827E-017
 -4.5336395649840275E+000  4.4408920985006262E-016
 -4.4270529789436059E+000  5.5511151231257827E-016
 -4.3045233059841435E+000  0.0000000000000000E+000
 -4.1675963526260942E+000  3.3306690738754696E-016
 -4.0179356862780420E+000 -2.2204460492503131E-016
 -3.8572824523856459E+000  0.0000000000000000E+000
 -3.6874160162268099E+000 -5.5511151231257827E-016
 -3.5101167795668298E+000  0.0000000000000000E+000
 -3.3271322839182091E+000 -3.3306690738754696E-016
 -3.1401474395386701E+000  2.2204460492503131E-016
 -2.9507594355216895E+000 -1.1102230246251565E-015
 -2.7604576117652564E+000  0.0000000000000000E+000
 -2.5706083245961220E+000  7.7715611723760958E-016
 -2.3824446259514671E+000 -2.2204460492503131E-016
 -2.1970604079703620E+000 -1.1102230246251565E-016
 -2.0154085428373678E+000  1.1102230246251565E-016
 -1.8383024702435307E+000 -1.1102230246251565E-016
 -1.6664206475980918E+000  2.2204460492503131E-016
 -1.5003132750436097E+000 -2.2204460492503131E-016
 -1.3404107314018010E+000 -5.5511151231257827E-016
 -1.1870332012590763E+000 -7.7715611723760958E-016
 -1.0404010307611642E+000  6.1062266354383610E-016
 -9.0064541439734103E-001  1.6653345369377348E-016
 -7.6781908220141648E-001 -1.1102230246251565E-016
 -6.4190672254654135E-001  2.2204460492503131E-016
 -5.2283493728213593E-001  5.5511151231257827E-016
 -4.1048158151670222E-001  2.7755575615628914E-016
 -3.0468438885450233E-001 -3.8857805861880479E-016
 -2.0524882395348412E-001  3.7470027081099033E-016
 -1.1195513797706269E-001  3.1225022567582528E-016
 -2.4564629296219068E-002  1.1796119636642288E-016
  5.7174867687975285E-002 -1.4571677198205180E-016
  1.3352422771657010E-001  1.1102230246251565E-016
  2.0474896562489375E-001 -9.7144514654701197E-017
  2.7111579841269556E-001  1.6653345369377348E-016
  3.3288978045418099E-001 -2.7755575615628914E-017
  3.9033195300557760E-001 -2.7755575615628914E-016
  4.4369745016176426E-001  5.5511151231257827E-017
  4.9323400575915249E-001 -8.3266726846886741E-017
  5.3918080899942089E-001 -1.1102230246251565E-016
  5.8176766043702621E-001 -2.7755575615628914E-016
  6.2121438416314323E-001 -2.7755575615628914E-017
  6.5773045632222027E-001 -5.5511151231257827E-017
  6.9151481435963524E-001 -1.3877787807814457E-016
  7.2275581550842505E-001 -2.7755575615628914E-017
  7.5163131690349927E-001  8.3266726846886741E-017
  7.7830885331503907E-001 -2.2204460492503131E-016
  8.0294589179235021E-001  1.3877787807814457E-016
  8.2569014549552289E-001  8.3266726846886741E-017
  8.4667993166694266E-001  8.3266726846886741E-017
  8.6604456106878214E-001  8.3266726846886741E-017
  8.8390474830277432E-001  5.5511151231257827E-017
  9.0037303425486370E-001  2.7755575615628914E-017
  9.1555421349204980E-001 -1.1102230246251565E-016
  9.2954576080458962E-001 -5.5511151231257827E-017
  9.4243825225641498E-001 -9.7144514654701197E-017
  9.5431577710196491E-001 -2.7755575615628914E-017
  9.6525633776916342E-001  0.0000000000000000E+000
  9.7533223581509854E-001  7.2858385991025898E-017
  9.8461044235056616E-001  2.9734862884541666E-017
  9.9315295191773856E-001 -1.2490009027033011E-016
  1.0010171192060688E+000 -5.5511151231257827E-017
  1.0082559783176288E+000 -4.1633363423443370E-017
  1.0149185445555702E+000  2.7755575615628914E-017
  1.0210500989179905E+000  1.1102230246251565E-016
  1.0266924556426675E+000  8.3266726846886741E-017
  1.0318842132732662E+000 -5.5511151231257827E-017
  1.0366609898110470E+000 -1.1102230246251565E-016
  1.0410556425832926E+000 -1.6653345369377348E-016
  1.0450984735052513E+000  1.3877787807814457E-016
  1.0488174204403318E+000  1.1102230246251565E-016
  1.0522382353770188E+000  0.0000000000000000E+000
  1.0553846501432100E+000  1.1102230246251565E-016
  1.0582785303719118E+000 -2.7755575615628914E-016
  1.0609400184184361E+000  1.1102230246251565E-016
  1.0633876659100017E+000  5.5511151231257827E-017
  1.0656385565854811E+000 -5.5511151231257827E-017
  1.0677084200569149E+000 -5.5511151231257827E-017
  1.0696117370964113E+000  1.1102230246251565E-016
  1.0713618370228153E+000 -1.1102230246251565E-016
  1.0729709877327289E+000 -1.1102230246251565E-016
  1.0744504788905547E+000  4.4408920985006262E-016
  1.0758106987625902E+000  1.6653345369377348E-016
  1.0770612051511608E+000 -2.2204460492503131E-016
  1.0782107908565017E+000 -2.2204460492503131E-016
  1.0792675440668187E+000  0.0000000000000000E+000
  1.0802389040507505E+000 -1.1102230246251565E-016
  1.0811317125014026E+000  1.1102230246251565E-016
  1.0819522608573027E+000  0.0000000000000000E+000
  1.0827063339030347E+000  0.0000000000000000E+000
  1.0833992499309468E+000  0.0000000000000000E+000
  1.0840358977252142E+000  0.0000000000000000E+000
  1.0846207706105901E+000  3.3306690738754696E-016
  1.0851579977904411E+000 -2.2204460492503131E-016
  1.0856513731820008E+000 -1.1102230246251565E-016
  1.0861043819412415E+000 -3.3306690738754696E-016
  1.0865202248552108E+000  3.3306690738754696E-016
  1.0869018407661426E+000  1.1102230246251565E-016
  1.0872519271790102E+000  1.1102230246251565E-016
  1.0875729591924492E+000 -2.2204460492503131E-016
  1.0878672068820174E+000  0.0000000000000000E+000
  1.0881367512546070E+000  2.7755575615628914E-016
  1.0883834988833707E+000  1.1102230246251565E-016
  1.0886091953237380E+000  2.7755575615628914E-016
  1.0888154374029473E+000 -5.5511151231257827E-017
  1.0890036844679487E+000 -1.1102230246251565E-016
  1.0891752686694920E+000  5.5511151231257827E-017
  1.0893314043536739E+000 -1.1102230246251565E-016
  1.0894731966261533E+000 -1.1102230246251565E-016
  1.0896016491485760E+000  0.0000000000000000E+000
  1.0897176712214922E+000 -1.6653345369377348E-016
  1.0898220842031483E+000  1.1102230246251565E-016
  1.0899156273089505E+000 -1.6653345369377348E-016
  1.0899989628321114E+000  5.5511151231257827E-017
  1.0900726808220051E+000  2.7755575615628914E-017
  1.0901373032529413E+000  0.0000000000000000E+000
  1.0901932877125928E+000 -2.7755575615628914E-017
  1.0902410306358983E+000 -8.3266726846886741E-017
  1.0902808701071309E+000  5.5511151231257827E-017
  1.0903130882497922E+000 -1.3877787807814457E-017
  1.0903379132210977E+000 -6.9388939039072284E-017
  1.0903555208250666E+000  1.3877787807814457E-017
  1.0903660357555485E+000  0.0000000000000000E+000
