   -2.9061965118091062E-17   -4.2616742205426011E-18
    1.6519115947377531E-02   -7.4056090578443479E-18
   -1.9228791924194189E-03   -7.2652662863961510E-18
    8.0854615222343746E-04   -7.5933592045591839E-18
   -1.1180722015839098E-04   -4.4897709288153236E-19
    3.9491026955700305E-05    3.0111326443175833E-18
   -5.6418266083380431E-06    7.5732078440664733E-18
    1.8789791916956204E-06    3.8116448505243247E-18
   -2.7435710645996326E-07    3.3515031458187993E-18
    8.7499871987237445E-08   -3.7329752179820096E-18
   -1.3118904375118623E-08    2.8175652465473915E-18
    4.0172130581911442E-09    3.8965260924790302E-18
   -6.1980008965593346E-10   -2.1087083745242820E-18
    1.8280967440933102E-10   -4.2132212889816950E-18
   -2.8986125393019075E-11   -6.2377094422582779E-18
    8.2732316730866598E-12   -4.9353764335200898E-18
   -1.3438022581382381E-12   -5.1784873573452964E-18
    3.7307045191917358E-13    1.1033699461173911E-18
   -6.1843573113576304E-14   -2.0454908191406677E-19
    1.6778500549162866E-14   -3.3365131966194073E-18
   -2.8255800784035976E-15   -4.0799271707052721E-18
    7.4967556374740326E-16   -1.1313839911087368E-17
   -1.2997917642350892E-16   -1.1600767142801308E-17
    3.5309786672893358E-17    8.7665279864966108E-19
   -9.5095329615444863E-18   -2.4736924752573230E-18
   -6.5149572742276896E-18   -5.0311608465264334E-18
    4.5362146386683385E-18    2.0621509273370411E-19
    1.7388368383678802E-18   -2.9689927551916818E-18
   -2.9170226516662002E-18   -9.0490250290851016E-19
    5.5838000069779580E-19    4.1341031177522230E-18
   -4.7637132953581851E-18    6.5501057811175045E-18
   -6.0596737046572646E-18   -4.3030597209498542E-18
   -2.8667249894605772E-18    2.8492969730283432E-18
    1.3287796454142337E-18   -3.6242748568939113E-19
    1.0930366753038518E-18   -2.5489713915445298E-18
    2.5003003395091942E-18    4.9994280240296168E-18
    7.6648142538915285E-18    4.1645844074393994E-19
    9.8732103598466539E-18   -2.5971720825855871E-18
    5.0098064726124673E-18   -3.8924578367106340E-18
    3.8551746980552763E-18   -5.2372864489559820E-18
   -1.5217592623847654E-18    2.7493698518699036E-19
    1.3148995594505321E-17   -1.5798554898955177E-19
    6.1108021243165450E-18   -1.3611951783580759E-18
    1.5702978637897566E-18   -2.9891351455693137E-18
    5.1038453058951219E-18    9.5208367734816447E-18
    2.3642570362554063E-18   -1.7606906028540662E-19
    3.7373448675649116E-18   -1.2483117710982160E-18
   -2.6256901419834860E-18   -4.8437645861373477E-18
    2.5062925953390960E-18   -4.0503074273436043E-18
   -1.0208172377144833E-18    2.2412806440094564E-18
    2.7078897763681727E-19    2.3361310246300922E-18
   -9.4321368592199689E-19    2.2768022447316057E-18
    3.2378111609784560E-18   -1.9189053225944510E-18
    3.3237148058884921E-18   -4.4598568706220228E-18
   -2.6842731186869394E-18    2.5870051173671747E-18
    8.9707580593206119E-19   -1.6584775795645004E-19
   -2.6902409634658067E-18   -2.2051511376720996E-18
   -2.6833365224357435E-18    1.5368760389221128E-18
   -1.6828475676435799E-18   -1.7905108112340678E-18
    5.3578323582043705E-19   -1.8404991968070255E-18
   -8.5898405274446648E-19   -1.4849215484306932E-19
    2.0287497877924561E-18   -4.7714755582263827E-18
   -2.6418957624861628E-18   -3.4384243702604254E-19
    5.4625154768429829E-18    7.4703673736398993E-19
    2.1250600808732302E-18    5.1778594670063346E-18
    5.2304284492953046E-18    1.0806122086270243E-18
   -5.9967087164297282E-18   -4.1447902912664081E-18
   -3.8522065824390516E-18   -5.8685883657126148E-18
   -2.9340195588929398E-18   -2.4778385500566831E-18
   -3.4993369165930647E-19   -3.9111308967718431E-18
    2.4861043849721665E-18   -5.4226595626353111E-18
    9.0736839293801609E-19   -1.7595574025196038E-19
   -8.4356397407004256E-18   -3.4022653330054062E-18
   -4.5113445746725308E-19   -2.7851367033821070E-18
    2.1555837692594729E-18   -1.3498432645935134E-18
    1.3968634159359012E-18    8.3515413734967133E-18
   -2.3349919028942882E-18    1.4683316140653296E-18
   -1.2762073362713132E-18   -4.5420156563041728E-19
   -7.2641545556528797E-18   -4.1270621563781716E-18
   -7.6432017995491791E-18    8.6459498427553618E-18
   -1.0127813926633947E-18    2.7726897952074398E-18
    5.3254597586372372E-18    2.7711839247991792E-18
   -5.3031655473670440E-18    2.6531117354094708E-18
   -1.8115923411242352E-19    1.6671344825257929E-18
   -3.3432576508108546E-18   -4.3655792541916885E-19
   -3.1094307822631382E-18   -8.9255196137192173E-19
    2.9522928397321785E-18   -1.2836542394592267E-18
    6.1333194650893520E-18   -5.8163101277154344E-18
    3.8192789714834105E-18   -7.4087546690019350E-18
    3.4048841286636123E-18    4.0736411780582720E-18
    3.8637274506131136E-18    5.0537956100131813E-18
    3.0058961257510280E-18    6.4222890056851981E-18
    1.4629979534755877E-18    1.5320145950645621E-18
    3.8289197938344587E-18    4.0201705689016192E-18
   -5.9876759041406491E-18   -2.6063733182606855E-18
   -4.0098539723018578E-18   -3.0609984003647300E-18
   -1.0335474179241044E-18   -1.8918735896699737E-18
   -2.4909908800536141E-18    1.9481923022533626E-18
   -3.3539988362310152E-18    8.3210497644997494E-18
    1.1814633542660195E-18    6.5268755284222308E-18
    5.1030854612368392E-18    2.6869285837966656E-18
   -2.0628583250905679E-18    2.5838755313465145E-18
   -8.0628090825276899E-18   -1.1020863701995661E-18
   -4.2366763638232782E-18    3.2458972418056681E-18
    2.3555949318152280E-18   -2.0882187295122075E-18
   -1.4153324224636139E-18   -6.7065709333464656E-18
    1.7515483959204864E-18   -4.7853113072873237E-19
   -4.4883483656161362E-18   -5.5561818055677433E-19
    6.8111015752939507E-18   -2.0139452276338840E-18
    6.7324449725659854E-19   -9.0540255588930229E-19
